Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Label
544,70,1,2,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14285.71429,14285.71429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
389,94,2,142,71,71,71.0,0.0,6,6,6.0,0.0,1638297.872,42553.19149,31.33333333,48.2113403,87,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,64.0,40.0,21276.59574,21276.59574,6.0,71.0,45.0,35.60196624,1267.5,0.0,0.0,1.0,56.25,142.0,65535.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42784,11,1,6,6,6,6.0,0.0,2,2,2.0,0.0,727272.7273,181818.1818,11.0,0.0,11,11,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,24.0,90909.09091,90909.09091,2.0,6.0,4.666666667,2.309401077,5.333333333,1.0,0.0,1.0,7.0,6.0,0.0,1024.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,48405,1,47,47,47,47.0,0.0,95,95,95.0,0.0,2933.581242,41.31804566,48405.0,0.0,48405,48405,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,32.0,20.65902283,20.65902283,47.0,95.0,63.0,27.71281292,768.0,0.0,0.0,0.0,94.5,47.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,4852662,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,37.29911541,1.236434765,970532.4,2113154.203,4750444,49,4852662,1213165.5,2358562.805,4750444,49,0,0.0,0.0,0.0,0.0,100.0,20.0,1.030362304,0.206072461,6.0,46.0,32.42857143,18.86670032,355.952381,0.0,0.0,1.0,37.83333333,135.0,256.0,351.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56283,471,2,43,37,6,21.5,21.92031022,0,0,0.0,0.0,91295.11677,4246.284501,471.0,0.0,471,471,471,471.0,0.0,471,471,0,0.0,0.0,0.0,0.0,40.0,0.0,4246.284501,0.0,6.0,37.0,16.33333333,17.89785834,320.3333333,0.0,0.0,1.0,24.5,43.0,40958.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41185,22,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,90909.09091,22.0,0.0,22,22,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,45454.54545,45454.54545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118.0,387.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3918,41,1,0,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,24390.2439,24390.2439,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,244811,3,297,291,0,99.0,166.3039386,1386,0,349.5,691.0057887,6923.708493,28.5934864,40801.83333,62826.77595,121963,4,122152,61076.0,86242.98567,122059,93,122848,40949.33333,70232.89555,122046.0,4.0,72.0,92.0,12.25435132,16.33913509,0.0,1386.0,211.875,485.012058,235236.6964,0.0,1.0,0.0,242.1428571,297.0,8192.0,237.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,304383,2,62,31,31,31.0,0.0,65,65,65.0,0.0,630.7842422,13.14133838,101461.0,175733.8749,304381,1,1,1.0,0.0,1,1,1,1.0,0.0,1.0,1.0,40.0,64.0,6.57066919,6.57066919,31.0,65.0,44.6,18.62256696,346.8,0.0,0.0,0.0,55.75,62.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34572,71,1,2,2,2,2.0,0.0,6,6,6.0,0.0,112676.0563,28169.01408,71.0,0.0,71,71,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14084.50704,14084.50704,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49155,96,1,2,2,2,2.0,0.0,6,6,6.0,0.0,83333.33333,20833.33333,96.0,0.0,96,96,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,10416.66667,10416.66667,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10002,75,1,2,2,2,2.0,0.0,6,6,6.0,0.0,106666.6667,26666.66667,75.0,0.0,75,75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,13333.33333,13333.33333,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
9101,83,1,0,0,0,0.0,0.0,6,6,6.0,0.0,72289.15663,24096.38554,83.0,0.0,83,83,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,12048.19277,12048.19277,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3367,87,1,0,0,0,0.0,0.0,6,6,6.0,0.0,68965.51724,22988.50575,87.0,0.0,87,87,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,11494.25287,11494.25287,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,20320151,18,1077,201,0,59.83333333,90.09684332,2,2,2.0,0.0,53.09999911,0.935032422,1128897.278,1080231.195,4417774,72,20300000,1195303.0,1074940.552,4417774,172,0,0.0,0.0,0.0,0.0,372.0,24.0,0.885820189,0.049212233,0.0,201.0,53.95,87.12632994,7590.997368,0.0,1.0,0.0,56.78947368,1077.0,8192.0,65535.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8080,994975,3,0,0,0,0.0,0.0,6,6,6.0,0.0,18.09090681,6.030302269,198995.0,271746.8763,499448,427,994295,497147.5,3997.274634,499974,494321,994548,497274.0,4036.165507,500128.0,494420.0,92.0,60.0,3.015151134,3.015151134,0.0,6.0,2.571428571,3.207134903,10.28571429,0.0,1.0,0.0,3.0,0.0,8192.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,78102,4,2555,1448,0,638.75,750.5879362,153,0,30.6,68.42368011,34672.60762,115.2339249,9762.75,17862.31207,38968,1,38806,12935.33333,22158.03038,38521,50,39667,9916.75,19615.43165,39339.0,1.0,136.0,168.0,51.21507772,64.01884715,0.0,1448.0,270.8,538.747065,290248.4,0.0,1.0,0.0,300.8888889,2555.0,29200.0,40.0,2.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,60690,1,49,49,49,49.0,0.0,108,108,108.0,0.0,2586.91712,32.95435821,60690.0,0.0,60690,60690,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,16.47717911,16.47717911,49.0,108.0,68.66666667,34.06366588,1160.333333,0.0,0.0,0.0,103.0,49.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6,57,1,0,0,0,0.0,0.0,6,6,6.0,0.0,105263.1579,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,17543.85965,17543.85965,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,159,2,84,42,42,42.0,0.0,74,74,74.0,0.0,1459119.497,25157.2327,53.0,51.11751168,106,4,4,4.0,0.0,4,4,49,49.0,0.0,49.0,49.0,40.0,40.0,12578.61635,12578.61635,42.0,74.0,54.8,17.52712184,307.2,0.0,0.0,0.0,68.5,84.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
22,134,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,14925.37313,134.0,0.0,134,134,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,32.0,32.0,7462.686567,7462.686567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,290.0,243.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1041,78,1,2,2,2,2.0,0.0,6,6,6.0,0.0,102564.1026,25641.02564,78.0,0.0,78,78,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,12820.51282,12820.51282,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
123,66032137,2,96,48,48,48.0,0.0,48,48,48.0,0.0,2.907675092,0.060576564,22000000.0,38100000.0,66000000,31708,66000000,66000000.0,0.0,66000000,66000000,66000000,66000000.0,0.0,66000000.0,66000000.0,64.0,52.0,0.030288282,0.030288282,48.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0,60.0,96.0,-1.0,-1.0,1.0,32.0,33140.0,33140.0,33140.0,66000000.0,66000000.0,66000000.0,1
49592,42,1,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,23809.52381,23809.52381,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,980.0,256.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
8193,52,1,2,2,2,2.0,0.0,6,6,6.0,0.0,153846.1538,38461.53846,52.0,0.0,52,52,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,19230.76923,19230.76923,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3168,40,1,2,2,2,2.0,0.0,6,6,6.0,0.0,200000.0,50000.0,40.0,0.0,40,40,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,25000.0,25000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,116007615,2,91,52,39,45.5,9.192388155,228,55,141.5,122.3294731,3.223926291,0.034480495,38700000.0,67000000.0,116000000,459,116000000,116000000.0,0.0,116000000,116000000,116000000,116000000.0,0.0,116000000.0,116000000.0,40.0,40.0,0.017240248,0.017240248,39.0,228.0,85.2,80.06684707,6410.7,0.0,0.0,0.0,106.5,91.0,-1.0,-1.0,1.0,20.0,459.0,459.0,459.0,116000000.0,116000000.0,116000000.0,1
443,69101186,83,6189,2101,0,74.56626506,259.4509302,4344,0,1578.547619,1055.301289,2967.908539,3.024550114,332217.2404,1691448.332,10000000,1,69100000,842697.3902,2676346.037,10200000,17,68900000,551075.76,2206563.166,10200000.0,1.0,2664.0,4040.0,1.201137127,1.823412987,0.0,4344.0,976.6,1112.930315,1238613.887,0.0,1.0,0.0,981.2727273,6189.0,29200.0,322.0,12.0,32.0,902506.5,4329384.0,216649.0,10000000.0,10000000.0,10000000.0,1
2126,43,1,0,0,0,0.0,0.0,6,6,6.0,0.0,139534.8837,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,23255.81395,23255.81395,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5810,41,1,0,0,0,0.0,0.0,6,6,6.0,0.0,146341.4634,48780.4878,41.0,0.0,41,41,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,24390.2439,24390.2439,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,321,2,78,39,39,39.0,0.0,196,196,196.0,0.0,1464174.455,12461.05919,107.0,181.0055248,316,1,1,1.0,0.0,1,1,4,4.0,0.0,4.0,4.0,64.0,64.0,6230.529595,6230.529595,39.0,196.0,101.8,85.99244153,7394.7,0.0,0.0,0.0,127.25,78.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,196,2,62,31,31,31.0,0.0,127,127,127.0,0.0,1612244.898,20408.16327,65.33333333,71.59143338,144,4,4,4.0,0.0,4,4,48,48.0,0.0,48.0,48.0,64.0,64.0,10204.08163,10204.08163,31.0,127.0,69.4,52.58136552,2764.8,0.0,0.0,0.0,86.75,62.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56333,42,1,6,6,6,6.0,0.0,6,6,6.0,0.0,285714.2857,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,23809.52381,23809.52381,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,62.0,255.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,48224,2,70,35,35,35.0,0.0,131,131,131.0,0.0,6884.538819,82.94625083,16074.66667,27796.24914,48171,4,4,4.0,0.0,4,4,49,49.0,0.0,49.0,49.0,40.0,40.0,41.47312541,41.47312541,35.0,131.0,73.4,52.58136552,2764.8,0.0,0.0,0.0,91.75,70.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,93164,2,56,28,28,28.0,0.0,92,92,92.0,0.0,2576.102357,42.93503929,31054.66667,53735.44103,93103,1,1,1.0,0.0,1,1,60,60.0,0.0,60.0,60.0,40.0,80.0,21.46751964,21.46751964,28.0,92.0,53.6,35.05424368,1228.8,0.0,0.0,0.0,67.0,56.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1148,57,1,2,2,2,2.0,0.0,6,6,6.0,0.0,140350.8772,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,17543.85965,17543.85965,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,117410473,15,1039,380,0,69.26666667,104.2452237,1430,0,352.2307692,522.0841493,47.84922381,0.238479578,4348536.037,15600000.0,58400000,0,117000000,8386462.357,21200000.0,58400000,17,117000000,9763437.5,22800000.0,58600000.0,0.0,312.0,272.0,0.127756917,0.110722661,0.0,1430.0,193.7241379,378.8842545,143553.2783,0.0,1.0,0.0,200.6428571,1039.0,8192.0,360.0,14.0,20.0,209552.5,229828.0,189277.0,58400000.0,58400000.0,58300000.0,1
683,68,1,2,2,2,2.0,0.0,6,6,6.0,0.0,117647.0588,29411.76471,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14705.88235,14705.88235,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31024,1,47,47,47,47.0,0.0,75,75,75.0,0.0,3932.439402,64.4662197,31024.0,0.0,31024,31024,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,32.23310985,32.23310985,47.0,75.0,56.33333333,16.16580754,261.3333333,0.0,0.0,0.0,84.5,47.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,31110,2,84,42,42,42.0,0.0,102,102,102.0,0.0,9257.473481,128.5760206,10370.0,17955.3047,31103,3,3,3.0,0.0,3,3,4,4.0,0.0,4.0,4.0,64.0,40.0,64.28801029,64.28801029,42.0,102.0,66.0,32.86335345,1080.0,0.0,0.0,0.0,82.5,84.0,-1.0,-1.0,1.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,96283,2,88,44,44,44.0,0.0,109,109,109.0,0.0,3178.131134,41.54419783,32094.33333,55582.95379,96276,3,4,4.0,0.0,4,4,3,3.0,0.0,3.0,3.0,40.0,40.0,20.77209892,20.77209892,44.0,109.0,70.0,35.60196624,1267.5,0.0,0.0,0.0,87.5,88.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1812,28,1,0,0,0,0.0,0.0,6,6,6.0,0.0,214285.7143,71428.57143,28.0,0.0,28,28,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,35714.28571,35714.28571,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,62555078,37,7870,999,0,212.7027027,390.7755725,1529,0,665.3636364,623.7340087,476.8118105,1.119013871,906595.3333,6999947.103,58100000,1,62600000,1737641.056,9680564.124,58100000,1,62500000,1953761.844,10300000.0,58100000.0,1.0,1204.0,1064.0,0.591478761,0.527535111,0.0,1529.0,420.0985915,556.7750291,309998.433,0.0,1.0,0.0,426.1,7870.0,29200.0,177.0,12.0,32.0,4454950.0,4454950.0,4454950.0,58100000.0,58100000.0,58100000.0,1
7200,59,1,2,2,2,2.0,0.0,6,6,6.0,0.0,135593.2203,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16949.15254,16949.15254,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
6123,70,1,2,2,2,2.0,0.0,6,6,6.0,0.0,114285.7143,28571.42857,70.0,0.0,70,70,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,14285.71429,14285.71429,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55068,43,1,6,6,6,6.0,0.0,6,6,6.0,0.0,279069.7674,46511.62791,43.0,0.0,43,43,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,23255.81395,23255.81395,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,197.0,254.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,158,2,70,35,35,35.0,0.0,67,67,67.0,0.0,1291139.241,25316.4557,52.66666667,52.15681483,107,3,3,3.0,0.0,3,3,48,48.0,0.0,48.0,48.0,40.0,40.0,12658.22785,12658.22785,35.0,67.0,47.8,17.52712184,307.2,0.0,0.0,0.0,59.75,70.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,23860,2,70,35,35,35.0,0.0,51,51,51.0,0.0,7208.717519,167.6445935,7953.333333,13769.51525,23853,3,3,3.0,0.0,3,3,4,4.0,0.0,4.0,4.0,40.0,40.0,83.82229673,83.82229673,35.0,51.0,41.4,8.76356092,76.8,0.0,0.0,0.0,51.75,70.0,-1.0,-1.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5910,42,1,0,0,0,0.0,0.0,6,6,6.0,0.0,142857.1429,47619.04762,42.0,0.0,42,42,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,23809.52381,23809.52381,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,599,2,8,6,2,4.0,2.828427125,2,2,2.0,0.0,16694.49082,5008.347245,299.5,296.2777413,509,90,599,599.0,0.0,599,599,0,0.0,0.0,0.0,0.0,44.0,24.0,3338.898164,1669.449082,2.0,6.0,3.0,2.0,4.0,0.0,1.0,0.0,4.0,8.0,1024.0,29200.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,27,1,2,2,2,2.0,0.0,6,6,6.0,0.0,296296.2963,74074.07407,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,37037.03704,37037.03704,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2875,55,1,0,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,18181.81818,18181.81818,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2710,18,1,0,0,0,0.0,0.0,6,6,6.0,0.0,333333.3333,111111.1111,18.0,0.0,18,18,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,55555.55556,55555.55556,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3551,50,1,2,2,2,2.0,0.0,6,6,6.0,0.0,160000.0,40000.0,50.0,0.0,50,50,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,20000.0,20000.0,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,15215,1,6,6,6,6.0,0.0,6,6,6.0,0.0,788.6953664,131.4492277,15215.0,0.0,15215,15215,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,65.72461387,65.72461387,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,274.0,30.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,35765,1,6,6,6,6.0,0.0,6,6,6.0,0.0,335.5235565,55.92059276,35765.0,0.0,35765,35765,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,27.96029638,27.96029638,6.0,6.0,6.0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,254.0,63.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53,208387,1,42,42,42,42.0,0.0,70,70,70.0,0.0,537.4615499,9.597527677,208387.0,0.0,208387,208387,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,20.0,20.0,4.798763838,4.798763838,42.0,70.0,51.33333333,16.16580754,261.3333333,0.0,0.0,0.0,77.0,42.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3306,62,1,2,2,2,2.0,0.0,6,6,6.0,0.0,129032.2581,32258.06452,62.0,0.0,62,62,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,24.0,20.0,16129.03226,16129.03226,2.0,6.0,3.333333333,2.309401077,5.333333333,0.0,1.0,0.0,5.0,2.0,1024.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,5755265,9,381,194,0,42.33333333,69.39380376,1460,0,752.0,698.1649757,980.8410212,2.780063125,383684.3333,1429064.933,5548829,43,5755265,719408.125,1951729.569,5548829,43,97127,16187.83333,23749.11176,50630.0,55.0,192.0,152.0,1.563785508,1.216277617,0.0,1460.0,332.0588235,562.5452727,316457.1838,0.0,1.0,0.0,352.8125,381.0,8192.0,110.0,8.0,20.0,206393.0,206393.0,206393.0,5548829.0,5548829.0,5548829.0,1
35628,493433,3,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,8.106470382,164477.6667,188677.8458,370475,53,493433,246716.5,175020.9492,370475,122958,0,0.0,0.0,0.0,0.0,104.0,40.0,6.079852786,2.026617595,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29200.0,28960.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
80,66725,4,433,421,0,108.25,208.5191838,1460,2,456.2,659.9872726,40674.40989,134.8819783,8340.625,15029.29859,32829,2,66718,22239.33333,18937.25525,33755,383,34182,8545.5,16473.6468,33249.0,2.0,92.0,104.0,59.9475459,74.93443237,0.0,1460.0,271.4,497.0645386,247073.1556,0.0,1.0,0.0,301.5555556,433.0,8192.0,30016.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1073,59,1,0,0,0,0.0,0.0,6,6,6.0,0.0,101694.9153,33898.30508,59.0,0.0,59,59,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,16949.15254,16949.15254,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
5907,51,1,0,0,0,0.0,0.0,6,6,6.0,0.0,117647.0588,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,40.0,20.0,19607.84314,19607.84314,0.0,6.0,2.0,3.464101615,12.0,0.0,1.0,0.0,3.0,0.0,29200.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1
443,61526929,16,840,454,0,52.5,119.3504643,2636,2,421.4285714,784.9907118,109.5455292,0.487591376,2121618.241,4095854.419,10000000,0,61500000,4101795.267,5021468.26,10100000,559,61500000,4728930.462,5140681.702,10100000.0,270.0,332.0,284.0,0.260048734,0.227542642,0.0,2636.0,217.4193548,556.4628034,309650.8516,0.0,1.0,0.0,224.6666667,840.0,8192.0,31088.0,15.0,20.0,173605.5,789284.0,50346.0,9998977.333,10000000.0,9933183.0,1
443,5093970,7,635,517,0,90.71428571,190.7072051,168,0,42.0,84.0,157.6373634,2.159415937,509397.0,1556241.256,4937887,1,5093970,848995.0,2042086.793,5017222,3,118355,39451.66667,39868.88168,79726.0,1.0,232.0,136.0,1.374173778,0.785242159,0.0,517.0,66.91666667,150.8487854,22755.35606,0.0,1.0,0.0,73.0,635.0,29200.0,340.0,3.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1
